chart_date,open,high,low,close,value
"Aug 03, 2009 00:00:00",0.19,0.19,0.19,0.19,157700.0
"Aug 04, 2009 00:00:00",0.19,0.19,0.19,0.19,79800.0
"Aug 06, 2009 00:00:00",0.19,0.19,0.19,0.19,190000.0
"Aug 07, 2009 00:00:00",0.19,0.19,0.19,0.19,57000.0
"Aug 10, 2009 00:00:00",0.19,0.19,0.19,0.19,190000.0
"Aug 11, 2009 00:00:00",0.185,0.185,0.185,0.185,18500.0
"Aug 17, 2009 00:00:00",0.18,0.18,0.18,0.18,23400.0
"Aug 18, 2009 00:00:00",0.18,0.18,0.18,0.18,50400.0
"Aug 25, 2009 00:00:00",0.18,0.18,0.18,0.18,3600.0
"Aug 26, 2009 00:00:00",0.18,0.18,0.18,0.18,50400.0
"Sep 03, 2009 00:00:00",0.19,0.19,0.19,0.19,30400.0
"Sep 04, 2009 00:00:00",0.19,0.19,0.185,0.19,231300.0
"Sep 16, 2009 00:00:00",0.2,0.23,0.2,0.22,127500.0
"Sep 17, 2009 00:00:00",0.2,0.2,0.2,0.2,160000.0
"Sep 18, 2009 00:00:00",0.21,0.22,0.21,0.22,82450.0
"Sep 23, 2009 00:00:00",0.225,0.225,0.22,0.22,93750.0
"Sep 30, 2009 00:00:00",0.225,0.225,0.22,0.22,134500.0
"Oct 01, 2009 00:00:00",0.22,0.22,0.22,0.22,57200.0
"Oct 02, 2009 00:00:00",0.22,0.22,0.22,0.22,77000.0
"Oct 05, 2009 00:00:00",0.225,0.225,0.225,0.225,11250.0
"Oct 06, 2009 00:00:00",0.24,0.25,0.24,0.25,213500.0
"Oct 07, 2009 00:00:00",0.27,0.34,0.27,0.33,757700.0
"Oct 08, 2009 00:00:00",0.37,0.49,0.37,0.49,1649900.0
"Oct 09, 2009 00:00:00",0.62,0.66,0.52,0.54,2603800.0
"Oct 12, 2009 00:00:00",0.54,0.54,0.5,0.5,435800.0
"Oct 13, 2009 00:00:00",0.48,0.48,0.36,0.36,1887200.0
"Oct 14, 2009 00:00:00",0.39,0.54,0.36,0.54,3506500.0
"Oct 15, 2009 00:00:00",0.6,0.81,0.6,0.81,29592600.0
"Oct 16, 2009 00:00:00",0.86,0.9,0.71,0.74,39426200.0
"Oct 19, 2009 00:00:00",0.71,0.75,0.65,0.73,8087000.0
"Oct 20, 2009 00:00:00",0.71,0.74,0.66,0.69,10193300.0
"Oct 21, 2009 00:00:00",0.7,0.71,0.6,0.6,7087300.0
"Oct 22, 2009 00:00:00",0.56,0.59,0.55,0.57,3833200.0
"Oct 23, 2009 00:00:00",0.56,0.66,0.52,0.64,10591100.0
"Oct 26, 2009 00:00:00",0.64,0.64,0.59,0.59,3372500.0
"Oct 27, 2009 00:00:00",0.6,0.62,0.55,0.56,3683000.0
"Oct 28, 2009 00:00:00",0.58,0.63,0.58,0.59,9791800.0
"Oct 29, 2009 00:00:00",0.59,0.62,0.58,0.59,3098300.0
"Oct 30, 2009 00:00:00",0.63,0.67,0.62,0.62,4776200.0
"Nov 03, 2009 00:00:00",0.62,0.68,0.62,0.64,4140000.0
"Nov 04, 2009 00:00:00",0.64,0.64,0.62,0.62,89200.0
"Nov 05, 2009 00:00:00",0.62,0.62,0.58,0.61,925100.0
"Nov 06, 2009 00:00:00",0.57,0.58,0.56,0.56,1263400.0
"Nov 09, 2009 00:00:00",0.56,0.57,0.55,0.57,540900.0
"Nov 10, 2009 00:00:00",0.55,0.56,0.53,0.53,1090400.0
"Nov 11, 2009 00:00:00",0.52,0.57,0.52,0.55,810000.0
"Dec 15, 2009 00:00:00",0.39,0.4,0.39,0.4,78500.0
"Dec 16, 2009 00:00:00",0.42,0.46,0.4,0.46,143800.0
"Dec 17, 2009 00:00:00",0.43,0.43,0.41,0.41,122100.0
"Dec 18, 2009 00:00:00",0.41,0.42,0.41,0.42,174200.0
"Dec 22, 2009 00:00:00",0.44,0.44,0.44,0.44,4400.0
"Dec 29, 2009 00:00:00",0.36,0.39,0.35,0.37,987400.0
"Jan 04, 2010 00:00:00",0.38,0.48,0.38,0.47,2188500.0
"Jan 05, 2010 00:00:00",0.48,0.59,0.48,0.48,9521100.0
"Jan 06, 2010 00:00:00",0.49,0.52,0.48,0.5,2213600.0
"Jan 07, 2010 00:00:00",0.52,0.55,0.49,0.49,2307900.0
"Jan 08, 2010 00:00:00",0.49,0.49,0.45,0.45,1100200.0
"Jan 11, 2010 00:00:00",0.45,0.47,0.45,0.47,487200.0
"Jan 12, 2010 00:00:00",0.45,0.45,0.45,0.45,49500.0
"Jan 13, 2010 00:00:00",0.45,0.45,0.44,0.44,238100.0
"Jan 14, 2010 00:00:00",0.45,0.46,0.45,0.46,400300.0
"Jan 15, 2010 00:00:00",0.47,0.48,0.46,0.46,420600.0
"Jan 18, 2010 00:00:00",0.46,0.48,0.44,0.48,975600.0
"Jan 19, 2010 00:00:00",0.48,0.49,0.48,0.48,183600.0
"Jan 20, 2010 00:00:00",0.46,0.46,0.45,0.45,122100.0
"Jan 21, 2010 00:00:00",0.44,0.47,0.44,0.46,406200.0
"Jan 22, 2010 00:00:00",0.45,0.45,0.44,0.44,119800.0
"Jan 26, 2010 00:00:00",0.44,0.47,0.44,0.47,118700.0
"Jan 27, 2010 00:00:00",0.47,0.48,0.47,0.47,104400.0
